transaction_id,complaint_id,timestamp,sender_entity_id,receiver_entity_id,amount,channel,behaviour_label
TX-0029836,CMP-005886,2026-02-20T22:00:37+00:00,ENT-009483,ENT-007212,5775.14,NEFT,SUSPICIOUS
TX-0029837,CMP-005789,2026-02-03T13:28:11+00:00,ENT-011860,ENT-003288,2901.91,CASH,NORMAL
TX-0029838,CMP-003608,2026-03-07T04:04:39+00:00,ENT-002434,ENT-007036,797.36,CASH,SUSPICIOUS
TX-0029839,CMP-000734,2026-03-17T17:31:02+00:00,ENT-000178,ENT-008346,32939.55,CASH,SUSPICIOUS
TX-0029840,CMP-005603,2026-01-27T08:18:41+00:00,ENT-006841,ENT-001820,6683.54,UPI,NORMAL
TX-0029841,CMP-003782,2026-03-15T19:10:27+00:00,ENT-010808,ENT-005016,2801.03,IMPS,NORMAL
TX-0029842,CMP-009132,2026-02-11T16:54:46+00:00,ENT-010858,ENT-004211,594.24,IMPS,NORMAL
TX-0029843,CMP-002598,2026-05-07T16:04:24+00:00,ENT-010769,ENT-011329,80450.97,CASH,NORMAL
TX-0029844,CMP-000021,2026-06-21T18:17:05+00:00,ENT-009788,ENT-009630,52688.71,UPI,SUSPICIOUS
TX-0029845,CMP-002558,2026-04-29T02:04:25+00:00,ENT-007090,ENT-010558,6853.63,NEFT,NORMAL
TX-0029846,CMP-001741,2026-05-12T10:17:59+00:00,ENT-009470,ENT-000875,8781.33,CARD,SUSPICIOUS
TX-0029847,CMP-004369,2026-03-12T11:38:55+00:00,ENT-003715,ENT-003200,12510.04,IMPS,SUSPICIOUS
TX-0029848,CMP-009326,2026-03-20T07:01:52+00:00,ENT-005663,ENT-007173,2749.16,IMPS,NORMAL
TX-0029849,CMP-004245,2026-06-18T10:21:07+00:00,ENT-002985,ENT-007438,386.6,IMPS,NORMAL
TX-0029850,CMP-009541,2026-05-14T02:34:16+00:00,ENT-005623,ENT-006715,23689.33,UPI,NORMAL
TX-0029851,CMP-009515,2026-03-06T22:23:14+00:00,ENT-006908,ENT-000451,5781.96,CARD,NORMAL
TX-0029852,CMP-003059,2026-03-30T22:32:01+00:00,ENT-000728,ENT-004130,7118.54,NEFT,NORMAL
TX-0029853,CMP-004922,2026-04-01T11:07:23+00:00,ENT-003708,ENT-004611,7646.01,UPI,NORMAL
TX-0029854,CMP-005342,2026-05-11T04:20:41+00:00,ENT-010532,ENT-006240,3706.83,NEFT,NORMAL
TX-0029855,CMP-001710,2025-12-29T17:36:34+00:00,ENT-008345,ENT-004379,5398.95,CASH,NORMAL
TX-0029856,CMP-002220,2026-03-29T20:34:36+00:00,ENT-001889,ENT-005618,5393.91,UPI,NORMAL
TX-0029857,CMP-002288,2026-05-08T00:44:02+00:00,ENT-001102,ENT-006903,4339.31,IMPS,NORMAL
TX-0029858,CMP-001933,2026-03-12T06:24:34+00:00,ENT-010713,ENT-005478,5302.32,IMPS,NORMAL
TX-0029859,CMP-003150,2026-04-18T15:04:12+00:00,ENT-005560,ENT-008178,4520.65,CASH,SUSPICIOUS
TX-0029860,CMP-007373,2026-03-10T19:59:03+00:00,ENT-006371,ENT-010290,3312.33,NEFT,SUSPICIOUS
TX-0029861,CMP-005681,2026-03-04T03:17:17+00:00,ENT-011182,ENT-001192,20048.94,UPI,SUSPICIOUS
TX-0029862,CMP-006549,2026-05-23T14:49:18+00:00,ENT-009959,ENT-006011,118638.44,UPI,SUSPICIOUS
TX-0029863,CMP-001398,2026-06-03T23:48:30+00:00,ENT-008573,ENT-008120,14470.97,IMPS,NORMAL
TX-0029864,CMP-002883,2026-03-19T03:11:48+00:00,ENT-001145,ENT-004937,52729.31,CASH,NORMAL
TX-0029865,CMP-009160,2026-01-21T22:51:50+00:00,ENT-004551,ENT-005150,1316.48,CARD,NORMAL
TX-0029866,CMP-005192,2026-03-17T05:18:06+00:00,ENT-002732,ENT-005838,10830.45,UPI,NORMAL
TX-0029867,CMP-003430,2026-04-18T09:40:19+00:00,ENT-003212,ENT-008246,1554.51,IMPS,NORMAL
TX-0029868,CMP-007958,2026-06-21T06:22:31+00:00,ENT-004578,ENT-007680,40857.52,UPI,SUSPICIOUS
TX-0029869,CMP-002472,2026-04-20T00:31:19+00:00,ENT-007055,ENT-006240,4950.53,UPI,NORMAL
TX-0029870,CMP-006835,2026-03-05T06:05:00+00:00,ENT-005753,ENT-000408,6202.49,IMPS,NORMAL
TX-0029871,CMP-002764,2026-03-28T02:56:41+00:00,ENT-010828,ENT-009721,22436.14,AEPS,NORMAL
TX-0029872,CMP-008759,2026-01-15T17:33:21+00:00,ENT-006491,ENT-010426,5485.71,NEFT,NORMAL
TX-0029873,CMP-000621,2026-03-19T19:16:17+00:00,ENT-007397,ENT-002732,2574.99,UPI,NORMAL
TX-0029874,CMP-002397,2026-04-20T21:47:05+00:00,ENT-008496,ENT-008590,1103.43,UPI,NORMAL
TX-0029875,CMP-001907,2026-02-11T05:36:18+00:00,ENT-005469,ENT-004199,10114.49,UPI,NORMAL
TX-0029876,CMP-001660,2026-05-06T18:49:17+00:00,ENT-011959,ENT-005897,28736.7,UPI,NORMAL
TX-0029877,CMP-006730,2026-06-18T00:03:58+00:00,ENT-005224,ENT-007436,37424.84,NEFT,NORMAL
TX-0029878,CMP-009032,2026-01-23T08:37:32+00:00,ENT-004282,ENT-008776,44349.05,UPI,NORMAL
TX-0029879,CMP-006745,2026-05-02T08:15:20+00:00,ENT-005005,ENT-007615,57007.29,UPI,NORMAL
TX-0029880,CMP-002030,2026-01-13T23:27:53+00:00,ENT-005939,ENT-005856,14020.54,CARD,NORMAL
TX-0029881,CMP-007785,2026-03-20T07:32:21+00:00,ENT-004203,ENT-007478,7801.41,IMPS,NORMAL
TX-0029882,CMP-009376,2026-01-16T12:26:58+00:00,ENT-011941,ENT-003124,3642.02,UPI,NORMAL
TX-0029883,CMP-007656,2026-03-07T04:13:01+00:00,ENT-002857,ENT-004859,1774.57,UPI,SUSPICIOUS
TX-0029884,CMP-004102,2026-04-24T23:23:59+00:00,ENT-007546,ENT-005788,13022.37,IMPS,NORMAL
TX-0029885,CMP-001617,2026-04-17T23:30:50+00:00,ENT-000782,ENT-009901,3056.25,UPI,NORMAL
TX-0029886,CMP-002835,2026-05-19T15:07:12+00:00,ENT-001214,ENT-001485,24413.33,UPI,SUSPICIOUS
TX-0029887,CMP-009971,2026-04-25T01:50:01+00:00,ENT-009762,ENT-008707,6552.23,AEPS,SUSPICIOUS
TX-0029888,CMP-006807,2026-01-25T15:47:27+00:00,ENT-003715,ENT-002230,24178.68,NEFT,SUSPICIOUS
TX-0029889,CMP-002957,2026-06-18T14:04:21+00:00,ENT-006235,ENT-002378,156645.42,NEFT,NORMAL
TX-0029890,CMP-007343,2026-04-28T18:44:51+00:00,ENT-003440,ENT-010399,23605.43,CARD,NORMAL
TX-0029891,CMP-000218,2026-04-30T16:07:23+00:00,ENT-006321,ENT-002964,3912.51,IMPS,NORMAL
TX-0029892,CMP-009940,2026-05-04T21:33:57+00:00,ENT-000672,ENT-004944,1254.62,UPI,NORMAL
TX-0029893,CMP-008982,2026-04-05T08:19:26+00:00,ENT-004684,ENT-001821,984.27,IMPS,SUSPICIOUS
TX-0029894,CMP-002643,2026-01-01T07:57:04+00:00,ENT-011297,ENT-011574,44455.38,IMPS,NORMAL
TX-0029895,CMP-003987,2026-01-06T09:27:59+00:00,ENT-005191,ENT-006017,10632.7,CARD,NORMAL
TX-0029896,CMP-006976,2026-04-23T16:37:12+00:00,ENT-010966,ENT-011076,14789.65,IMPS,NORMAL
TX-0029897,CMP-009291,2026-03-01T03:05:57+00:00,ENT-009576,ENT-007532,26547.19,UPI,NORMAL
TX-0029898,CMP-000159,2026-04-29T14:04:47+00:00,ENT-008492,ENT-006817,10434.48,CARD,NORMAL
TX-0029899,CMP-003575,2026-04-19T13:19:51+00:00,ENT-003275,ENT-001534,12885.73,CARD,NORMAL
TX-0029900,CMP-003728,2026-04-29T02:29:47+00:00,ENT-001800,ENT-005960,5372.92,UPI,NORMAL
TX-0029901,CMP-000105,2026-05-18T07:46:13+00:00,ENT-009272,ENT-010156,36438.73,AEPS,NORMAL
TX-0029902,CMP-002826,2026-01-14T05:47:10+00:00,ENT-002163,ENT-003505,11790.33,CARD,SUSPICIOUS
TX-0029903,CMP-002534,2026-06-21T07:41:05+00:00,ENT-011022,ENT-000723,6189.14,UPI,SUSPICIOUS
TX-0029904,CMP-008422,2026-05-16T23:50:53+00:00,ENT-009629,ENT-010596,53760.48,CARD,NORMAL
TX-0029905,CMP-004203,2026-06-23T08:13:38+00:00,ENT-011997,ENT-007638,46515.87,IMPS,SUSPICIOUS
TX-0029906,CMP-005269,2026-02-15T21:19:41+00:00,ENT-002380,ENT-009612,1023.16,AEPS,SUSPICIOUS
TX-0029907,CMP-000924,2026-03-29T07:05:52+00:00,ENT-006745,ENT-009590,2795.63,NEFT,NORMAL
TX-0029908,CMP-007963,2026-06-09T20:44:03+00:00,ENT-006338,ENT-001628,11570.89,AEPS,SUSPICIOUS
TX-0029909,CMP-007316,2026-02-15T01:24:17+00:00,ENT-009660,ENT-000360,3930.49,AEPS,NORMAL
TX-0029910,CMP-009560,2026-01-14T16:53:32+00:00,ENT-010503,ENT-011813,8762.73,IMPS,NORMAL
TX-0029911,CMP-006304,2026-04-05T10:23:31+00:00,ENT-010677,ENT-003250,4316.38,CARD,SUSPICIOUS
TX-0029912,CMP-008299,2026-03-09T22:58:26+00:00,ENT-011578,ENT-010227,13032.6,UPI,NORMAL
TX-0029913,CMP-008075,2026-02-15T11:40:16+00:00,ENT-001620,ENT-002072,5777.48,NEFT,NORMAL
TX-0029914,CMP-006558,2026-04-24T19:22:29+00:00,ENT-002797,ENT-006731,6595.35,AEPS,SUSPICIOUS
TX-0029915,CMP-002052,2026-03-26T15:06:19+00:00,ENT-005228,ENT-006325,3585.92,CASH,NORMAL
TX-0029916,CMP-005783,2026-01-03T18:45:59+00:00,ENT-000179,ENT-002859,13649.46,AEPS,NORMAL
TX-0029917,CMP-004911,2026-05-27T17:23:33+00:00,ENT-005557,ENT-005594,9091.16,CARD,NORMAL
TX-0029918,CMP-002757,2026-05-05T13:15:26+00:00,ENT-001029,ENT-004658,8419.08,AEPS,NORMAL
TX-0029919,CMP-006021,2026-01-25T19:17:53+00:00,ENT-004418,ENT-002260,4007.79,UPI,NORMAL
TX-0029920,CMP-007008,2026-01-27T12:30:34+00:00,ENT-003891,ENT-006472,10770.43,IMPS,NORMAL
TX-0029921,CMP-002334,2026-03-16T02:25:59+00:00,ENT-010727,ENT-007782,5915.22,CARD,SUSPICIOUS
TX-0029922,CMP-002264,2026-01-03T22:36:54+00:00,ENT-009731,ENT-008169,11429.72,NEFT,NORMAL
TX-0029923,CMP-005053,2026-02-20T22:20:09+00:00,ENT-003594,ENT-002852,5390.32,IMPS,SUSPICIOUS
TX-0029924,CMP-004207,2026-06-17T20:49:35+00:00,ENT-001529,ENT-006033,4371.46,AEPS,SUSPICIOUS
TX-0029925,CMP-001888,2026-01-07T02:52:07+00:00,ENT-004924,ENT-001546,9713.72,IMPS,SUSPICIOUS
TX-0029926,CMP-000628,2026-01-01T01:47:49+00:00,ENT-006993,ENT-005104,10863.78,NEFT,NORMAL
TX-0029927,CMP-001530,2026-02-07T21:49:06+00:00,ENT-011528,ENT-009876,5143.57,IMPS,SUSPICIOUS
TX-0029928,CMP-009386,2026-02-16T07:09:13+00:00,ENT-008559,ENT-011390,2486.99,AEPS,NORMAL
TX-0029929,CMP-008184,2026-06-16T23:17:20+00:00,ENT-006286,ENT-005980,9345.05,NEFT,NORMAL
TX-0029930,CMP-004855,2026-05-28T02:24:16+00:00,ENT-000531,ENT-011780,9582.85,NEFT,NORMAL
TX-0029931,CMP-001776,2026-05-19T05:11:41+00:00,ENT-008353,ENT-001533,1858.97,NEFT,SUSPICIOUS
TX-0029932,CMP-000033,2026-06-07T00:07:36+00:00,ENT-002237,ENT-001245,49629.22,CASH,NORMAL
TX-0029933,CMP-001855,2026-05-29T10:28:14+00:00,ENT-000575,ENT-007186,5111.4,CASH,NORMAL
TX-0029934,CMP-009944,2026-04-20T23:22:27+00:00,ENT-005062,ENT-009204,57690.99,AEPS,NORMAL
TX-0029935,CMP-001587,2026-03-07T05:42:23+00:00,ENT-003824,ENT-000097,2674.54,AEPS,NORMAL
TX-0029936,CMP-001603,2026-02-01T09:04:41+00:00,ENT-003563,ENT-010187,15541.19,UPI,SUSPICIOUS
TX-0029937,CMP-009259,2026-04-14T07:57:11+00:00,ENT-001584,ENT-011603,10186.55,UPI,SUSPICIOUS
TX-0029938,CMP-009022,2026-01-23T03:00:01+00:00,ENT-010784,ENT-001273,2489.44,CARD,NORMAL
TX-0029939,CMP-005754,2026-02-02T17:13:28+00:00,ENT-001596,ENT-008863,3157.5,IMPS,SUSPICIOUS
TX-0029940,CMP-001178,2026-05-30T12:59:59+00:00,ENT-006660,ENT-001984,5637.51,UPI,NORMAL
TX-0029941,CMP-009361,2026-06-15T09:01:30+00:00,ENT-010762,ENT-008257,27382.72,IMPS,SUSPICIOUS
TX-0029942,CMP-007327,2026-04-20T02:16:57+00:00,ENT-011134,ENT-000927,3842.06,UPI,NORMAL
TX-0029943,CMP-002464,2026-01-24T19:39:45+00:00,ENT-011358,ENT-009467,15304.8,CARD,NORMAL
TX-0029944,CMP-004352,2026-02-17T07:21:39+00:00,ENT-005898,ENT-011982,9414.75,UPI,NORMAL
TX-0029945,CMP-002839,2026-06-26T10:27:20+00:00,ENT-006194,ENT-005330,6085.85,UPI,NORMAL
TX-0029946,CMP-008216,2026-05-19T19:00:27+00:00,ENT-009150,ENT-002630,14178.14,IMPS,NORMAL
TX-0029947,CMP-001983,2026-04-28T11:55:03+00:00,ENT-003314,ENT-002988,30222.32,CARD,NORMAL
TX-0029948,CMP-009300,2026-05-09T03:17:44+00:00,ENT-002696,ENT-004491,3297.57,UPI,NORMAL
TX-0029949,CMP-008767,2026-01-28T02:43:36+00:00,ENT-008546,ENT-001299,6033.43,IMPS,NORMAL
TX-0029950,CMP-006657,2026-05-24T22:14:04+00:00,ENT-003139,ENT-003989,4141.64,UPI,NORMAL
TX-0029951,CMP-002602,2026-05-29T18:11:25+00:00,ENT-008548,ENT-009350,7421.86,AEPS,NORMAL
TX-0029952,CMP-003581,2026-02-28T07:25:36+00:00,ENT-011523,ENT-002527,12325.97,IMPS,SUSPICIOUS
TX-0029953,CMP-009181,2026-04-28T23:38:51+00:00,ENT-002909,ENT-006529,1859.14,CASH,NORMAL
TX-0029954,CMP-008817,2026-03-18T11:14:54+00:00,ENT-009734,ENT-007979,22436.24,UPI,NORMAL
TX-0029955,CMP-001699,2026-01-20T06:44:07+00:00,ENT-009267,ENT-002230,27219.31,AEPS,NORMAL
TX-0029956,CMP-000307,2026-03-05T12:48:34+00:00,ENT-000753,ENT-006045,6062.74,AEPS,NORMAL
TX-0029957,CMP-000573,2026-03-13T17:46:28+00:00,ENT-011790,ENT-000746,5749.84,AEPS,SUSPICIOUS
TX-0029958,CMP-007759,2026-05-28T13:43:00+00:00,ENT-006263,ENT-009921,50285.84,UPI,SUSPICIOUS
TX-0029959,CMP-002266,2026-03-02T03:21:15+00:00,ENT-009653,ENT-011000,22145.14,IMPS,NORMAL
TX-0029960,CMP-009917,2026-06-18T07:39:27+00:00,ENT-003924,ENT-006146,1438.29,AEPS,SUSPICIOUS
TX-0029961,CMP-009050,2026-01-13T19:11:01+00:00,ENT-002347,ENT-009869,13965.83,CASH,NORMAL
TX-0029962,CMP-009463,2026-01-30T09:10:35+00:00,ENT-008320,ENT-001603,14745.76,CARD,NORMAL
TX-0029963,CMP-004932,2026-06-08T15:04:41+00:00,ENT-009066,ENT-010876,8128.89,CASH,NORMAL
TX-0029964,CMP-008180,2026-01-24T17:23:58+00:00,ENT-000544,ENT-001468,745.66,UPI,SUSPICIOUS
TX-0029965,CMP-009090,2026-04-17T02:17:59+00:00,ENT-000774,ENT-005841,3914.82,CARD,NORMAL
TX-0029966,CMP-008411,2026-05-10T09:53:54+00:00,ENT-001641,ENT-006695,6425.65,CARD,NORMAL
TX-0029967,CMP-000918,2026-05-14T06:18:29+00:00,ENT-001606,ENT-008347,23254.32,NEFT,SUSPICIOUS
TX-0029968,CMP-008832,2026-04-01T20:00:43+00:00,ENT-009318,ENT-000540,8758.92,UPI,SUSPICIOUS
TX-0029969,CMP-002743,2026-04-25T15:04:21+00:00,ENT-005354,ENT-006627,13729.54,UPI,NORMAL
TX-0029970,CMP-008624,2026-01-03T09:25:44+00:00,ENT-010385,ENT-006468,5983.59,CARD,SUSPICIOUS
TX-0029971,CMP-007240,2026-02-16T04:19:01+00:00,ENT-008536,ENT-006133,13445.19,CARD,NORMAL
TX-0029972,CMP-001004,2026-06-06T16:38:37+00:00,ENT-009471,ENT-008622,26266.84,CARD,NORMAL
TX-0029973,CMP-008306,2026-03-15T06:08:32+00:00,ENT-006847,ENT-000808,3078.72,CASH,NORMAL
TX-0029974,CMP-008677,2026-02-25T11:12:01+00:00,ENT-001925,ENT-008807,984.21,UPI,NORMAL
TX-0029975,CMP-002081,2026-02-18T13:35:17+00:00,ENT-001111,ENT-000314,5350.31,NEFT,NORMAL
TX-0029976,CMP-000959,2026-01-30T00:49:57+00:00,ENT-009209,ENT-011884,6337.02,AEPS,NORMAL
TX-0029977,CMP-005210,2026-06-27T16:44:55+00:00,ENT-005205,ENT-002922,16701.57,NEFT,NORMAL
TX-0029978,CMP-005793,2026-06-24T23:31:13+00:00,ENT-003792,ENT-002774,30842.62,NEFT,SUSPICIOUS
TX-0029979,CMP-006490,2026-05-08T19:13:50+00:00,ENT-004614,ENT-009036,2019.47,UPI,SUSPICIOUS
TX-0029980,CMP-005020,2026-06-17T14:38:36+00:00,ENT-010150,ENT-005120,3268.69,UPI,NORMAL
TX-0029981,CMP-005033,2026-04-22T08:40:15+00:00,ENT-008918,ENT-005935,6151.83,CARD,NORMAL
TX-0029982,CMP-008374,2026-04-19T05:41:29+00:00,ENT-001254,ENT-009138,19160.51,UPI,NORMAL
TX-0029983,CMP-005607,2026-05-09T19:22:28+00:00,ENT-010013,ENT-011369,22827.5,UPI,NORMAL
TX-0029984,CMP-004432,2026-06-18T18:41:37+00:00,ENT-009476,ENT-001204,16797.67,IMPS,SUSPICIOUS
TX-0029985,CMP-000686,2026-06-06T04:14:39+00:00,ENT-003750,ENT-004341,12386.11,UPI,NORMAL
TX-0029986,CMP-006557,2026-03-28T04:13:09+00:00,ENT-010290,ENT-009238,24651.2,UPI,SUSPICIOUS
TX-0029987,CMP-000531,2026-03-15T03:02:43+00:00,ENT-000421,ENT-006297,32425.1,NEFT,NORMAL
TX-0029988,CMP-004094,2026-02-15T06:25:17+00:00,ENT-008976,ENT-003380,5204.13,UPI,SUSPICIOUS
TX-0029989,CMP-009252,2026-01-19T22:09:10+00:00,ENT-005654,ENT-005912,7461.9,CASH,NORMAL
TX-0029990,CMP-002948,2026-03-17T09:52:11+00:00,ENT-006812,ENT-009246,17031.75,UPI,NORMAL
TX-0029991,CMP-005530,2026-05-03T23:52:32+00:00,ENT-008676,ENT-006649,6229.2,AEPS,SUSPICIOUS
TX-0029992,CMP-001429,2026-01-14T21:41:09+00:00,ENT-007752,ENT-009078,726.22,NEFT,NORMAL
TX-0029993,CMP-008285,2026-06-20T00:42:34+00:00,ENT-007118,ENT-009122,13334.12,UPI,SUSPICIOUS
TX-0029994,CMP-003762,2026-01-17T20:37:06+00:00,ENT-011133,ENT-008665,1632.58,UPI,NORMAL
TX-0029995,CMP-007941,2026-02-05T17:22:12+00:00,ENT-005786,ENT-007213,7681.57,CARD,NORMAL
TX-0029996,CMP-005504,2026-03-08T13:44:32+00:00,ENT-007530,ENT-007629,9014.25,AEPS,NORMAL
TX-0029997,CMP-008773,2026-02-19T01:46:00+00:00,ENT-011570,ENT-000238,25483.8,AEPS,NORMAL
TX-0029998,CMP-008471,2026-04-11T19:19:33+00:00,ENT-004072,ENT-001921,15368.2,IMPS,NORMAL
TX-0029999,CMP-007589,2026-03-13T11:00:25+00:00,ENT-004370,ENT-009805,2053.67,AEPS,NORMAL
TX-0030000,CMP-007350,2026-05-14T08:33:02+00:00,ENT-010131,ENT-007442,6385.94,NEFT,SUSPICIOUS
TX-0030001,CMP-004695,2026-06-16T03:16:36+00:00,ENT-003276,ENT-007336,41991.58,AEPS,SUSPICIOUS
TX-0030002,CMP-006973,2026-04-05T09:28:45+00:00,ENT-010141,ENT-011961,11024.72,UPI,SUSPICIOUS
TX-0030003,CMP-005622,2026-06-13T17:51:11+00:00,ENT-008855,ENT-001104,6628.26,UPI,SUSPICIOUS
TX-0030004,CMP-001821,2026-03-01T16:39:13+00:00,ENT-010971,ENT-001485,44783.77,IMPS,NORMAL
TX-0030005,CMP-008742,2026-05-19T20:52:49+00:00,ENT-002662,ENT-006649,11642.36,CASH,SUSPICIOUS
TX-0030006,CMP-007328,2026-05-25T21:43:26+00:00,ENT-003672,ENT-009371,1977.64,UPI,SUSPICIOUS
TX-0030007,CMP-006298,2026-06-24T19:21:54+00:00,ENT-005337,ENT-001510,45686.46,IMPS,SUSPICIOUS
TX-0030008,CMP-003599,2026-06-11T13:03:58+00:00,ENT-008009,ENT-006421,4366.47,AEPS,SUSPICIOUS
TX-0030009,CMP-006582,2026-05-09T23:09:26+00:00,ENT-004175,ENT-011819,11882.83,UPI,SUSPICIOUS
TX-0030010,CMP-009591,2026-01-20T15:26:05+00:00,ENT-002987,ENT-009588,5393.16,IMPS,NORMAL
TX-0030011,CMP-008956,2026-05-16T20:46:56+00:00,ENT-000062,ENT-001855,20259.88,UPI,NORMAL
TX-0030012,CMP-009338,2026-05-11T16:37:43+00:00,ENT-009259,ENT-002131,7368.75,AEPS,NORMAL
TX-0030013,CMP-003510,2026-06-07T15:46:37+00:00,ENT-007923,ENT-009476,10537.74,AEPS,NORMAL
TX-0030014,CMP-002629,2026-04-19T01:38:36+00:00,ENT-000696,ENT-011492,3558.25,CARD,NORMAL
TX-0030015,CMP-000591,2026-05-09T10:06:26+00:00,ENT-001888,ENT-000655,25507.36,IMPS,NORMAL
TX-0030016,CMP-006851,2026-04-07T02:01:49+00:00,ENT-009476,ENT-004736,90420.04,UPI,NORMAL
TX-0030017,CMP-003622,2026-06-09T21:25:43+00:00,ENT-005474,ENT-011706,34258.37,CARD,SUSPICIOUS
TX-0030018,CMP-009373,2025-12-30T07:58:52+00:00,ENT-004146,ENT-006705,17616.46,AEPS,NORMAL
TX-0030019,CMP-001451,2026-06-24T23:06:37+00:00,ENT-001970,ENT-009787,11744.54,IMPS,NORMAL
TX-0030020,CMP-006401,2026-01-25T05:56:51+00:00,ENT-003780,ENT-002999,9602.26,UPI,SUSPICIOUS
TX-0030021,CMP-001370,2026-02-18T17:07:08+00:00,ENT-002153,ENT-009820,1965.27,IMPS,SUSPICIOUS
TX-0030022,CMP-005697,2026-04-28T05:08:36+00:00,ENT-008872,ENT-011673,1870.92,IMPS,SUSPICIOUS
TX-0030023,CMP-001720,2026-02-24T16:40:57+00:00,ENT-009985,ENT-003410,9658.76,AEPS,NORMAL
TX-0030024,CMP-003390,2026-03-09T13:13:05+00:00,ENT-000946,ENT-010935,3532.76,CARD,NORMAL
TX-0030025,CMP-008293,2026-05-10T10:03:41+00:00,ENT-000396,ENT-011487,23337.63,UPI,NORMAL
TX-0030026,CMP-002330,2026-06-18T06:24:31+00:00,ENT-004617,ENT-002196,25654.11,UPI,NORMAL
TX-0030027,CMP-000769,2026-04-06T19:28:33+00:00,ENT-005282,ENT-002251,3646.38,IMPS,SUSPICIOUS
TX-0030028,CMP-006044,2026-06-08T18:53:52+00:00,ENT-003877,ENT-004107,13658.96,UPI,NORMAL
TX-0030029,CMP-001681,2026-05-14T18:20:21+00:00,ENT-001847,ENT-004019,13450.06,NEFT,SUSPICIOUS
TX-0030030,CMP-008374,2026-04-21T04:41:29+00:00,ENT-001164,ENT-001611,3444.64,UPI,SUSPICIOUS
TX-0030031,CMP-006272,2026-04-23T03:00:57+00:00,ENT-000801,ENT-006589,23501.79,UPI,NORMAL
TX-0030032,CMP-004515,2026-06-04T01:27:22+00:00,ENT-002161,ENT-011352,2775.1,CASH,NORMAL
TX-0030033,CMP-007471,2026-03-05T15:36:16+00:00,ENT-004158,ENT-008338,5191.07,NEFT,NORMAL
TX-0030034,CMP-002148,2026-01-15T18:41:05+00:00,ENT-005166,ENT-005078,9668.12,UPI,NORMAL
TX-0030035,CMP-007097,2026-06-14T22:38:43+00:00,ENT-000886,ENT-008992,1612.57,UPI,NORMAL
TX-0030036,CMP-005789,2026-02-06T13:28:11+00:00,ENT-003165,ENT-008920,49657.29,CASH,NORMAL
TX-0030037,CMP-008837,2026-03-14T03:31:56+00:00,ENT-001833,ENT-006412,30162.78,NEFT,SUSPICIOUS
TX-0030038,CMP-009350,2026-01-03T04:13:24+00:00,ENT-005229,ENT-008760,4119.98,UPI,NORMAL
TX-0030039,CMP-005415,2026-01-29T23:17:01+00:00,ENT-001335,ENT-010352,39625.67,IMPS,SUSPICIOUS
TX-0030040,CMP-001110,2026-05-09T17:00:35+00:00,ENT-009446,ENT-010321,4904.97,IMPS,NORMAL
TX-0030041,CMP-003825,2026-04-16T07:14:19+00:00,ENT-002975,ENT-009058,2246.97,UPI,NORMAL
TX-0030042,CMP-008919,2026-06-19T01:47:33+00:00,ENT-003809,ENT-000546,4956.85,AEPS,NORMAL
TX-0030043,CMP-001603,2026-01-31T20:04:41+00:00,ENT-002191,ENT-000355,60716.16,NEFT,NORMAL
TX-0030044,CMP-002854,2026-03-08T09:08:03+00:00,ENT-002482,ENT-006663,2923.79,UPI,NORMAL
TX-0030045,CMP-005924,2026-02-17T03:49:55+00:00,ENT-002225,ENT-010167,22772.05,IMPS,SUSPICIOUS
TX-0030046,CMP-008158,2026-05-15T15:07:33+00:00,ENT-007454,ENT-011923,19220.02,NEFT,NORMAL
TX-0030047,CMP-005343,2026-06-11T16:00:39+00:00,ENT-003662,ENT-011189,16062.79,AEPS,NORMAL
TX-0030048,CMP-006705,2026-05-26T16:23:27+00:00,ENT-009355,ENT-005265,6757.07,IMPS,NORMAL
TX-0030049,CMP-001285,2026-05-28T06:05:25+00:00,ENT-002692,ENT-007286,16883.07,AEPS,NORMAL
TX-0030050,CMP-000727,2026-06-13T12:46:10+00:00,ENT-008772,ENT-004138,2013.88,UPI,NORMAL
TX-0030051,CMP-001190,2026-05-12T12:57:39+00:00,ENT-009048,ENT-003942,2091.78,IMPS,NORMAL
TX-0030052,CMP-000348,2026-02-06T17:00:49+00:00,ENT-008717,ENT-002682,11127.03,AEPS,NORMAL
TX-0030053,CMP-001982,2026-01-21T06:49:00+00:00,ENT-009707,ENT-010481,18410.4,IMPS,NORMAL
TX-0030054,CMP-000815,2026-01-26T07:03:33+00:00,ENT-004778,ENT-008905,7504.8,AEPS,NORMAL
TX-0030055,CMP-001076,2026-06-04T02:16:11+00:00,ENT-000286,ENT-008158,1390.34,AEPS,NORMAL
TX-0030056,CMP-003226,2026-05-29T04:35:31+00:00,ENT-007921,ENT-004201,3609.61,CASH,SUSPICIOUS
TX-0030057,CMP-007952,2026-05-27T09:23:11+00:00,ENT-002342,ENT-008712,5552.58,AEPS,NORMAL
TX-0030058,CMP-007696,2026-02-22T22:52:41+00:00,ENT-001170,ENT-002487,13731.48,NEFT,SUSPICIOUS
TX-0030059,CMP-001747,2026-01-07T20:03:35+00:00,ENT-003673,ENT-010241,2529.04,CASH,NORMAL
TX-0030060,CMP-004043,2026-05-06T07:15:57+00:00,ENT-003128,ENT-003140,24620.6,IMPS,NORMAL
TX-0030061,CMP-001084,2026-01-20T23:55:46+00:00,ENT-005383,ENT-006000,218173.31,NEFT,NORMAL
